"","Country","WorldID"
"Suriname21","Suriname",30003
"Suriname22","Suriname",30004
"Suriname23","Suriname",30005
"Suriname24","Suriname",30006
"Suriname25","Suriname",30007
"Slovakia1","Slovakia",47717
"Slovakia2","Slovakia",47718
"Slovakia3","Slovakia",47719
"Slovakia4","Slovakia",47720
"Slovakia5","Slovakia",47721
"Slovakia6","Slovakia",47722
"Slovakia7","Slovakia",47723
"Slovakia8","Slovakia",48077
"Slovakia9","Slovakia",48078
"Slovakia10","Slovakia",48079
"Slovakia11","Slovakia",48080
"Slovakia12","Slovakia",48081
"Slovakia13","Slovakia",48082
"Slovakia14","Slovakia",48083
"Slovenia1","Slovenia",46994
"Slovenia2","Slovenia",46995
"Slovenia3","Slovenia",46996
"Slovenia4","Slovenia",46997
"Slovenia5","Slovenia",47354
"Slovenia6","Slovenia",47355
"Slovenia7","Slovenia",47356
"Slovenia8","Slovenia",47357
"Sweden1","Sweden",49873
"Sweden2","Sweden",49874
"Sweden3","Sweden",49875
"Sweden4","Sweden",50232
"Sweden5","Sweden",50233
"Sweden6","Sweden",50234
"Sweden7","Sweden",50235
"Sweden8","Sweden",50236
"Sweden9","Sweden",50237
"Sweden10","Sweden",50238
"Sweden11","Sweden",50239
"Sweden12","Sweden",50592
"Sweden13","Sweden",50593
"Sweden14","Sweden",50594
"Sweden15","Sweden",50595
"Sweden16","Sweden",50596
"Sweden17","Sweden",50597
"Sweden18","Sweden",50598
"Sweden19","Sweden",50599
"Sweden20","Sweden",50600
"Sweden21","Sweden",50952
"Sweden22","Sweden",50953
"Sweden23","Sweden",50954
"Sweden24","Sweden",50955
"Sweden25","Sweden",50956
"Sweden26","Sweden",50957
"Sweden27","Sweden",50958
"Sweden28","Sweden",50959
"Sweden29","Sweden",50960
"Sweden30","Sweden",51313
"Sweden31","Sweden",51314
"Sweden32","Sweden",51315
"Sweden33","Sweden",51316
"Sweden34","Sweden",51317
"Sweden35","Sweden",51318
"Sweden36","Sweden",51319
"Sweden37","Sweden",51672
"Sweden38","Sweden",51673
"Sweden39","Sweden",51674
"Sweden40","Sweden",51675
"Sweden41","Sweden",51676
"Sweden42","Sweden",51677
"Sweden43","Sweden",51678
"Sweden44","Sweden",51679
"Sweden45","Sweden",51680
"Sweden46","Sweden",52033
"Sweden47","Sweden",52034
"Sweden48","Sweden",52035
"Sweden49","Sweden",52036
"Sweden50","Sweden",52037
"Sweden51","Sweden",52038
"Sweden52","Sweden",52039
"Sweden53","Sweden",52040
"Sweden54","Sweden",52041
"Sweden55","Sweden",52042
"Sweden56","Sweden",52395
"Sweden57","Sweden",52396
"Sweden58","Sweden",52397
"Sweden59","Sweden",52398
"Sweden60","Sweden",52399
"Sweden61","Sweden",52400
"Sweden62","Sweden",52401
"Sweden63","Sweden",52402
"Sweden64","Sweden",52403
"Sweden65","Sweden",52404
"Sweden66","Sweden",52405
"Sweden67","Sweden",52757
"Sweden68","Sweden",52758
"Sweden69","Sweden",52759
"Sweden70","Sweden",52760
"Sweden71","Sweden",52761
"Sweden72","Sweden",52762
"Sweden73","Sweden",52763
"Sweden74","Sweden",52764
"Sweden75","Sweden",53121
"Swaziland1","Swaziland",14971
"Swaziland2","Swaziland",14972
"Swaziland3","Swaziland",14973
"Swaziland4","Swaziland",15331
"Swaziland5","Swaziland",15332
"Swaziland6","Swaziland",15333
"Swaziland7","Swaziland",15692
"Sint Maarten","Sint Maarten",35757
"Seychelles1","Seychelles",22907
"Seychelles2","Seychelles",22908
"Seychelles3","Seychelles",23993
"Seychelles4","Seychelles",23997
"Seychelles5","Seychelles",24714
"Seychelles6","Seychelles",24716
"Seychelles7","Seychelles",25076
"Seychelles8","Seychelles",25436
"Syria1","Syria",41976
"Syria2","Syria",41977
"Syria3","Syria",41978
"Syria4","Syria",42336
"Syria5","Syria",42337
"Syria6","Syria",42338
"Syria7","Syria",42339
"Syria8","Syria",42340
"Syria9","Syria",42696
"Syria10","Syria",42697
"Syria11","Syria",42698
"Syria12","Syria",42699
"Syria13","Syria",42700
"Syria14","Syria",42701
"Syria15","Syria",42702
"Syria16","Syria",43056
"Syria17","Syria",43057
"Syria18","Syria",43058
"Syria19","Syria",43059
"Syria20","Syria",43060
"Syria21","Syria",43061
"Syria22","Syria",43062
"Syria23","Syria",43416
"Syria24","Syria",43417
"Syria25","Syria",43418
"Syria26","Syria",43419
"Syria27","Syria",43420
"Syria28","Syria",43421
"Syria29","Syria",43422
"Syria30","Syria",43777
"Syria31","Syria",43778
"Syria32","Syria",43779
"Syria33","Syria",43780
"Syria34","Syria",43781
"Syria35","Syria",43782
"Syria36","Syria",43783
"Syria37","Syria",44143
"Turks and Caicos Islands1","Turks and Caicos Islands",37188
"Turks and Caicos Islands2","Turks and Caicos Islands",37189
"Turks and Caicos Islands3","Turks and Caicos Islands",37548
"Turks and Caicos Islands4","Turks and Caicos Islands",37549
"Chad1","Chad",30796
"Chad2","Chad",30797
"Chad3","Chad",31156
"Chad4","Chad",31157
"Chad5","Chad",31158
"Chad6","Chad",31159
"Chad7","Chad",31515
"Chad8","Chad",31516
"Chad9","Chad",31517
"Chad10","Chad",31518
"Chad11","Chad",31519
"Chad12","Chad",31520
"Chad13","Chad",31521
"Chad14","Chad",31874
"Chad15","Chad",31875
"Chad16","Chad",31876
"Chad17","Chad",31877
"Chad18","Chad",31878
"Chad19","Chad",31879
"Chad20","Chad",31880
"Chad21","Chad",31881
"Chad22","Chad",31882
"Chad23","Chad",32235
"Chad24","Chad",32236
"Chad25","Chad",32237
"Chad26","Chad",32238
"Chad27","Chad",32239
"Chad28","Chad",32240
"Chad29","Chad",32241
"Chad30","Chad",32242
"Chad31","Chad",32596
"Chad32","Chad",32597
"Chad33","Chad",32598
"Chad34","Chad",32599
"Chad35","Chad",32600
"Chad36","Chad",32601
"Chad37","Chad",32602
"Chad38","Chad",32603
"Chad39","Chad",32955
"Chad40","Chad",32956
"Chad41","Chad",32957
"Chad42","Chad",32958
"Chad43","Chad",32959
"Chad44","Chad",32960
"Chad45","Chad",32961
"Chad46","Chad",32962
"Chad47","Chad",32963
"Chad48","Chad",33315
"Chad49","Chad",33316
"Chad50","Chad",33317
"Chad51","Chad",33318
"Chad52","Chad",33319
"Chad53","Chad",33320
"Chad54","Chad",33321
"Chad55","Chad",33322
"Chad56","Chad",33323
"Chad57","Chad",33674
"Chad58","Chad",33675
"Chad59","Chad",33676
"Chad60","Chad",33677
"Chad61","Chad",33678
"Chad62","Chad",33679
"Chad63","Chad",33680
"Chad64","Chad",33681
"Chad65","Chad",33682
"Chad66","Chad",33683
"Chad67","Chad",34034
"Chad68","Chad",34035
"Chad69","Chad",34036
"Chad70","Chad",34037
"Chad71","Chad",34038
"Chad72","Chad",34039
"Chad73","Chad",34040
"Chad74","Chad",34041
"Chad75","Chad",34042
"Chad76","Chad",34043
"Chad77","Chad",34394
"Chad78","Chad",34395
"Chad79","Chad",34396
"Chad80","Chad",34397
"Chad81","Chad",34398
"Chad82","Chad",34399
"Chad83","Chad",34400
"Chad84","Chad",34401
"Chad85","Chad",34402
"Chad86","Chad",34403
"Chad87","Chad",34755
"Chad88","Chad",34756
"Chad89","Chad",34757
"Chad90","Chad",34758
"Chad91","Chad",34759
"Chad92","Chad",34760
"Chad93","Chad",34761
"Chad94","Chad",34762
"Chad95","Chad",34763
"Chad96","Chad",34764
"Chad97","Chad",35115
"Chad98","Chad",35116
"Chad99","Chad",35117
"Chad100","Chad",35118
"Chad101","Chad",35119
"Chad102","Chad",35120
"Chad103","Chad",35121
"Chad104","Chad",35122
"Chad105","Chad",35123
"Chad106","Chad",35124
"Chad107","Chad",35476
"Chad108","Chad",35477
"Chad109","Chad",35478
"Chad110","Chad",35479
"Chad111","Chad",35480
"Chad112","Chad",35481
"Chad113","Chad",35482
"Chad114","Chad",35483
"Chad115","Chad",35484
"Chad116","Chad",35836
"Chad117","Chad",35837
"Chad118","Chad",35838
"Chad119","Chad",35839
"Chad120","Chad",35840
"Chad121","Chad",35841
"Chad122","Chad",35842
"Chad123","Chad",35843
"Chad124","Chad",35844
"Chad125","Chad",36196
"Chad126","Chad",36197
"Chad127","Chad",36198
"Chad128","Chad",36199
"Chad129","Chad",36200
"Chad130","Chad",36201
"Chad131","Chad",36202
"Chad132","Chad",36203
"Chad133","Chad",36204
"Chad134","Chad",36556
"Chad135","Chad",36557
"Chad136","Chad",36558
"Chad137","Chad",36559
"Chad138","Chad",36560
"Chad139","Chad",36561
"Chad140","Chad",36562
"Chad141","Chad",36563
"Chad142","Chad",36564
"Chad143","Chad",36916
"Chad144","Chad",36917
"Chad145","Chad",36918
"Chad146","Chad",36919
"Chad147","Chad",36920
"Chad148","Chad",36921
"Chad149","Chad",36922
"Chad150","Chad",36923
"Chad151","Chad",37276
"Chad152","Chad",37277
"Chad153","Chad",37278
"Chad154","Chad",37279
"Chad155","Chad",37280
"Chad156","Chad",37281
"Chad157","Chad",37282
"Chad158","Chad",37636
"Chad159","Chad",37637
"Chad160","Chad",37638
"Chad161","Chad",37639
"Chad162","Chad",37640
"Chad163","Chad",37995
"Chad164","Chad",37996
"Chad165","Chad",37997
"Chad166","Chad",37998
"Chad167","Chad",38356
"Chad168","Chad",38357
"Togo1","Togo",30421
"Togo2","Togo",30422
"Togo3","Togo",30781
"Togo4","Togo",30782
"Togo5","Togo",31141
"Togo6","Togo",31142
"Togo7","Togo",31501
"Togo8","Togo",31502
"Togo9","Togo",31861
"Togo10","Togo",31862
"Togo11","Togo",32220
"Togo12","Togo",32221
"Togo13","Togo",32222
"Togo14","Togo",32580
"Togo15","Togo",32581
"Thailand1","Thailand",30161
"Thailand2","Thailand",30162
"Thailand3","Thailand",30163
"Thailand4","Thailand",30520
"Thailand5","Thailand",30521
"Thailand6","Thailand",30522
"Thailand7","Thailand",30523
"Thailand8","Thailand",30880
"Thailand9","Thailand",30881
"Thailand10","Thailand",30882
"Thailand11","Thailand",31239
"Thailand12","Thailand",31240
"Thailand13","Thailand",31241
"Thailand14","Thailand",31599
"Thailand15","Thailand",31600
"Thailand16","Thailand",31601
"Thailand17","Thailand",31958
"Thailand18","Thailand",31959
"Thailand19","Thailand",31960
"Thailand20","Thailand",31961
"Thailand21","Thailand",32319
"Thailand22","Thailand",32320
"Thailand23","Thailand",32679
"Thailand24","Thailand",32680
"Thailand25","Thailand",33040
"Thailand26","Thailand",33041
"Thailand27","Thailand",33043
"Thailand28","Thailand",33400
"Thailand29","Thailand",33401
"Thailand30","Thailand",33402
"Thailand31","Thailand",33403
"Thailand32","Thailand",33760
"Thailand33","Thailand",33761
"Thailand34","Thailand",33762
"Thailand35","Thailand",33763
"Thailand36","Thailand",34119
"Thailand37","Thailand",34120
"Thailand38","Thailand",34121
"Thailand39","Thailand",34122
"Thailand40","Thailand",34123
"Thailand41","Thailand",34124
"Thailand42","Thailand",34125
"Thailand43","Thailand",34126
"Thailand44","Thailand",34479
"Thailand45","Thailand",34480
"Thailand46","Thailand",34481
"Thailand47","Thailand",34482
"Thailand48","Thailand",34483
"Thailand49","Thailand",34484
"Thailand50","Thailand",34485
"Thailand51","Thailand",34486
"Thailand52","Thailand",34839
"Thailand53","Thailand",34840
"Thailand54","Thailand",34841
"Thailand55","Thailand",34842
"Thailand56","Thailand",34843
"Thailand57","Thailand",34844
"Thailand58","Thailand",34845
"Thailand59","Thailand",34846
"Thailand60","Thailand",35199
"Thailand61","Thailand",35200
"Thailand62","Thailand",35201
"Thailand63","Thailand",35202
"Thailand64","Thailand",35203
"Thailand65","Thailand",35204
"Thailand66","Thailand",35205
"Thailand67","Thailand",35206
"Thailand68","Thailand",35558
"Thailand69","Thailand",35559
"Thailand70","Thailand",35560
"Thailand71","Thailand",35561
"Thailand72","Thailand",35562
"Thailand73","Thailand",35563
"Thailand74","Thailand",35564
"Thailand75","Thailand",35565
"Thailand76","Thailand",35918
"Thailand77","Thailand",35919
"Thailand78","Thailand",35920
"Thailand79","Thailand",35921
"Thailand80","Thailand",35922
"Thailand81","Thailand",35923
"Thailand82","Thailand",35924
"Thailand83","Thailand",35925
"Thailand84","Thailand",36278
"Thailand85","Thailand",36279
"Thailand86","Thailand",36280
"Thailand87","Thailand",36281
"Thailand88","Thailand",36282
"Thailand89","Thailand",36638
"Thailand90","Thailand",36639
"Thailand91","Thailand",36640
"Thailand92","Thailand",36641
"Thailand93","Thailand",36642
"Thailand94","Thailand",37000
"Thailand95","Thailand",37001
"Tajikistan1","Tajikistan",43808
"Tajikistan2","Tajikistan",43809
"Tajikistan3","Tajikistan",43810
"Tajikistan4","Tajikistan",43812
"Tajikistan5","Tajikistan",43813
"Tajikistan6","Tajikistan",43814
"Tajikistan7","Tajikistan",43815
"Tajikistan8","Tajikistan",43816
"Tajikistan9","Tajikistan",44168
"Tajikistan10","Tajikistan",44169
"Tajikistan11","Tajikistan",44170
"Tajikistan12","Tajikistan",44171
"Tajikistan13","Tajikistan",44172
"Tajikistan14","Tajikistan",44173
"Tajikistan15","Tajikistan",44174
"Tajikistan16","Tajikistan",44175
"Tajikistan17","Tajikistan",44176
"Tajikistan18","Tajikistan",44528
"Tajikistan19","Tajikistan",44529
"Tajikistan20","Tajikistan",44530
"Tajikistan21","Tajikistan",44531
"Tajikistan22","Tajikistan",44532
"Tajikistan23","Tajikistan",44533
"Tajikistan24","Tajikistan",44534
"Tajikistan25","Tajikistan",44535
"Tajikistan26","Tajikistan",44888
"Tajikistan27","Tajikistan",44889
"Tajikistan28","Tajikistan",44890
"Tajikistan29","Tajikistan",44891
"Tajikistan30","Tajikistan",44892
"Tajikistan31","Tajikistan",44893
"Tajikistan32","Tajikistan",44894
"Tajikistan33","Tajikistan",45249
"Tajikistan34","Tajikistan",45250
"Tajikistan35","Tajikistan",45251
"Turkmenistan1","Turkmenistan",43082
"Turkmenistan2","Turkmenistan",43083
"Turkmenistan3","Turkmenistan",43084
"Turkmenistan4","Turkmenistan",43442
"Turkmenistan5","Turkmenistan",43443
"Turkmenistan6","Turkmenistan",43444
"Turkmenistan7","Turkmenistan",43445
"Turkmenistan8","Turkmenistan",43800
"Turkmenistan9","Turkmenistan",43801
"Turkmenistan10","Turkmenistan",43802
"Turkmenistan11","Turkmenistan",43803
"Turkmenistan12","Turkmenistan",43804
"Turkmenistan13","Turkmenistan",43805
"Turkmenistan14","Turkmenistan",43806
"Turkmenistan15","Turkmenistan",44154
"Turkmenistan16","Turkmenistan",44155
"Turkmenistan17","Turkmenistan",44156
"Turkmenistan18","Turkmenistan",44157
"Turkmenistan19","Turkmenistan",44158
"Turkmenistan20","Turkmenistan",44159
"Turkmenistan21","Turkmenistan",44160
"Turkmenistan22","Turkmenistan",44161
"Turkmenistan23","Turkmenistan",44162
"Turkmenistan24","Turkmenistan",44163
"Turkmenistan25","Turkmenistan",44164
"Turkmenistan26","Turkmenistan",44165
"Turkmenistan27","Turkmenistan",44166
"Turkmenistan28","Turkmenistan",44167
"Turkmenistan29","Turkmenistan",44514
"Turkmenistan30","Turkmenistan",44515
"Turkmenistan31","Turkmenistan",44516
"Turkmenistan32","Turkmenistan",44517
"Turkmenistan33","Turkmenistan",44518
"Turkmenistan34","Turkmenistan",44519
"Turkmenistan35","Turkmenistan",44520
"Turkmenistan36","Turkmenistan",44521
"Turkmenistan37","Turkmenistan",44522
"Turkmenistan38","Turkmenistan",44523
"Turkmenistan39","Turkmenistan",44524
"Turkmenistan40","Turkmenistan",44525
"Turkmenistan41","Turkmenistan",44526
"Turkmenistan42","Turkmenistan",44873
"Turkmenistan43","Turkmenistan",44874
"Turkmenistan44","Turkmenistan",44875
"Turkmenistan45","Turkmenistan",44876
"Turkmenistan46","Turkmenistan",44877
"Turkmenistan47","Turkmenistan",44878
"Turkmenistan48","Turkmenistan",44879
"Turkmenistan49","Turkmenistan",44880
"Turkmenistan50","Turkmenistan",44881
"Turkmenistan51","Turkmenistan",44882
"Turkmenistan52","Turkmenistan",44883
"Turkmenistan53","Turkmenistan",44884
"Turkmenistan54","Turkmenistan",45233
"Turkmenistan55","Turkmenistan",45234
"Turkmenistan56","Turkmenistan",45235
"Turkmenistan57","Turkmenistan",45236
"Turkmenistan58","Turkmenistan",45237
"Turkmenistan59","Turkmenistan",45238
"Turkmenistan60","Turkmenistan",45239
"Turkmenistan61","Turkmenistan",45240
"Turkmenistan62","Turkmenistan",45241
"Turkmenistan63","Turkmenistan",45242
"Turkmenistan64","Turkmenistan",45243
"Turkmenistan65","Turkmenistan",45593
"Turkmenistan66","Turkmenistan",45594
"Turkmenistan67","Turkmenistan",45595
"Turkmenistan68","Turkmenistan",45596
"Turkmenistan69","Turkmenistan",45597
"Turkmenistan70","Turkmenistan",45598
"Turkmenistan71","Turkmenistan",45599
"Turkmenistan72","Turkmenistan",45600
"Turkmenistan73","Turkmenistan",45601
"Turkmenistan74","Turkmenistan",45602
"Turkmenistan75","Turkmenistan",45954
"Turkmenistan76","Turkmenistan",45955
"Turkmenistan77","Turkmenistan",45958
"Turkmenistan78","Turkmenistan",45959
"Turkmenistan79","Turkmenistan",45960
"Turkmenistan80","Turkmenistan",45961
"Timor-Leste1","Timor-Leste",22985
"Timor-Leste2","Timor-Leste",22986
"Timor-Leste3","Timor-Leste",23345
"Timor-Leste4","Timor-Leste",23346
"Timor-Leste5","Timor-Leste",23347
"Timor-Leste6","Timor-Leste",23348
"Timor-Leste7","Timor-Leste",23706
"Timor-Leste8","Timor-Leste",23707
"Timor-Leste9","Timor-Leste",23708
"Tonga1","Tonga",16924
"Tonga2","Tonga",17285
"Tonga3","Tonga",17286
"Tonga4","Tonga",18005
"Tonga5","Tonga",18006
"Tonga6","Tonga",18366
"Tonga7","Tonga",18367
"Tonga8","Tonga",19805
"Trinidad and Tobago1","Trinidad and Tobago",32159
"Trinidad and Tobago2","Trinidad and Tobago",32160
"Trinidad and Tobago3","Trinidad and Tobago",32519
"Trinidad and Tobago4","Trinidad and Tobago",32520
"Tunisia1","Tunisia",41230
"Tunisia2","Tunisia",41231
"Tunisia3","Tunisia",41590
"Tunisia4","Tunisia",41591
"Tunisia5","Tunisia",41949
"Tunisia6","Tunisia",41950
"Tunisia7","Tunisia",41951
"Tunisia8","Tunisia",41952
"Tunisia9","Tunisia",42308
"Tunisia10","Tunisia",42309
"Tunisia11","Tunisia",42310
"Tunisia12","Tunisia",42311
"Tunisia13","Tunisia",42312
"Tunisia14","Tunisia",42668
"Tunisia15","Tunisia",42669
"Tunisia16","Tunisia",42670
"Tunisia17","Tunisia",42671
"Tunisia18","Tunisia",42672
"Tunisia19","Tunisia",43029
"Tunisia20","Tunisia",43030
"Tunisia21","Tunisia",43031
"Tunisia22","Tunisia",43032
"Tunisia23","Tunisia",43389
"Tunisia24","Tunisia",43390
"Tunisia25","Tunisia",43391
"Tunisia26","Tunisia",43392
"Tunisia27","Tunisia",43749
"Tunisia28","Tunisia",43750
"Tunisia29","Tunisia",43751
"Tunisia30","Tunisia",43752
"Tunisia31","Tunisia",44110
"Turkey1","Turkey",43410
"Turkey2","Turkey",43411
"Turkey3","Turkey",43413
"Turkey4","Turkey",43414
"Turkey5","Turkey",43415
"Turkey6","Turkey",43416
"Turkey7","Turkey",43417
"Turkey8","Turkey",43768
"Turkey9","Turkey",43769
"Turkey10","Turkey",43770
"Turkey11","Turkey",43771
"Turkey12","Turkey",43772
"Turkey13","Turkey",43773
"Turkey14","Turkey",43774
"Turkey15","Turkey",43775
"Turkey16","Turkey",43776
"Turkey17","Turkey",43777
"Turkey18","Turkey",43778
"Turkey19","Turkey",43779
"Turkey20","Turkey",43780
"Turkey21","Turkey",43781
"Turkey22","Turkey",43782
"Turkey23","Turkey",43783
"Turkey24","Turkey",43784
"Turkey25","Turkey",43785
"Turkey26","Turkey",44127
"Turkey27","Turkey",44128
"Turkey28","Turkey",44129
"Turkey29","Turkey",44130
"Turkey30","Turkey",44131
"Turkey31","Turkey",44132
"Turkey32","Turkey",44133
"Turkey33","Turkey",44134
"Turkey34","Turkey",44135
"Turkey35","Turkey",44136
"Turkey36","Turkey",44137
"Turkey37","Turkey",44138
"Turkey38","Turkey",44139
"Turkey39","Turkey",44140
"Turkey40","Turkey",44141
"Turkey41","Turkey",44142
"Turkey42","Turkey",44143
"Turkey43","Turkey",44144
"Turkey44","Turkey",44145
"Turkey45","Turkey",44487
"Turkey46","Turkey",44488
"Turkey47","Turkey",44489
"Turkey48","Turkey",44490
"Turkey49","Turkey",44491
"Turkey50","Turkey",44492
"Turkey51","Turkey",44493
"Turkey52","Turkey",44494
"Turkey53","Turkey",44495
"Turkey54","Turkey",44496
"Turkey55","Turkey",44497
"Turkey56","Turkey",44498
"Turkey57","Turkey",44499
"Turkey58","Turkey",44500
"Turkey59","Turkey",44501
"Turkey60","Turkey",44502
"Turkey61","Turkey",44503
"Turkey62","Turkey",44504
"Turkey63","Turkey",44505
"Turkey64","Turkey",44846
"Turkey65","Turkey",44847
"Turkey66","Turkey",44848
"Turkey67","Turkey",44849
"Turkey68","Turkey",44850
"Turkey69","Turkey",44851
"Turkey70","Turkey",44852
"Turkey71","Turkey",44853
"Turkey72","Turkey",44854
"Turkey73","Turkey",44855
"Turkey74","Turkey",44856
"Turkey75","Turkey",44857
"Turkey76","Turkey",44858
"Turkey77","Turkey",44859
"Turkey78","Turkey",44860
"Turkey79","Turkey",44861
"Turkey80","Turkey",44862
"Turkey81","Turkey",44863
"Turkey82","Turkey",44864
"Turkey83","Turkey",44865
"Turkey84","Turkey",45206
"Turkey85","Turkey",45207
"Turkey86","Turkey",45208
"Turkey87","Turkey",45209
"Turkey88","Turkey",45210
"Turkey89","Turkey",45211
"Turkey90","Turkey",45212
"Turkey91","Turkey",45213
"Turkey92","Turkey",45214
"Turkey93","Turkey",45215
